Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,
10.42.0.151-40.78.98.202-38474-443-6,10.42.0.151,38474,40.78.98.202,443,6,13-06-2017 05:22,14542131,9,6,5057,1311,1428,0,561.8888889,541.7938825,437,0,218.5,239.3547576,437.9000574,1.031485688,1038723.643,3614452.442,1.36E+07,205,1.45E+07,1817766.375,4759597.174,1.36E+07,205,1.44E+07,2884002.4,6045240.503,1.37E+07,122109,1,0,0,0,288,192,0.618891413,0.412594275,0,1428,442.8125,457.4907239,209297.7625,0,1,0,0,1,0,0,0,0,472.3333333,561.8888889,218.5,288,0,0,0,0,0,0,9,5057,6,1311,1505,512,5,32,614236,0,614236,614236,1.36E+07,0,1.36E+07,1.36E+07,ADWARE_EWIND,
10.42.0.151-31.13.71.3-56989-443-6,10.42.0.151,56989,31.13.71.3,443,6,13-06-2017 05:25,237785,6,7,1081,201,537,0,180.1666667,260.4837167,137,0,28.71428571,50.07898523,5391.425027,54.67123662,19815.41667,31847.28467,109556,15,98240,19648,28651.13395,64950,302,208058,34676.33333,44991.50934,109556,15,0,0,0,0,200,232,25.23287844,29.43835818,0,537,91.57142857,183.4379854,33649.49451,0,0,0,1,0,0,0,0,1,98.61538462,180.1666667,28.71428571,200,0,0,0,0,0,0,6,1081,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-31.13.71.3-56989-443-6,10.42.0.151,56989,31.13.71.3,443,6,13-06-2017 05:25,27846,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,1113.265819,107.7354019,13923,19681.61015,27840,6,6,6,0,6,6,0,0,0,0,0,1,0,0,0,64,32,71.82360124,35.91180062,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0,64,0,0,0,0,0,0,2,31,1,0,1369,122,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56052-6,10.42.0.151,56052,151.101.1.140,443,6,13-06-2017 05:25,110400,8,4,338,3608,212,0,42.25,81.53833454,1448,0,902,694.2468341,35742.75362,108.6956522,10036.36364,13179.22213,43280,10,110400,15771.42857,14350.11736,43280,235,36783,12261,21012.71417,36524,10,0,0,0,0,264,136,72.46376812,36.23188406,0,1448,303.5384615,544.9318941,296950.7692,0,0,0,1,0,0,0,0,0,328.8333333,42.25,902,264,0,0,0,0,0,0,8,338,4,3608,65535,59,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56052-6,151.101.1.140,443,10.42.0.151,56052,6,13-06-2017 05:25,11744,3,1,289,0,258,0,96.33333333,140.8628174,0,0,0,0,24608.31063,340.599455,3914.666667,5179.035174,9796,36,11744,5872,8253.35035,11708,36,0,0,0,0,0,1,0,0,0,96,20,255.4495913,85.14986376,0,258,109.4,136.241697,18561.8,0,1,0,0,1,0,0,0,0,136.75,96.33333333,0,96,0,0,0,0,0,0,3,289,1,0,59,0,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56061-6,10.42.0.151,56061,151.101.1.140,443,6,13-06-2017 05:25,57470,8,4,333,3608,207,0,41.625,80.05701094,1448,0,902,694.2468341,68574.90865,208.8045937,5224.545455,6724.374519,16907,7,57470,8210,8324.669243,19365,7,19491,6497,11024.28506,19226,13,0,0,0,0,264,136,139.2030625,69.60153123,0,1448,303.1538462,545.0036462,297028.9744,0,0,0,1,0,0,0,0,0,328.4166667,41.625,902,264,0,0,0,0,0,0,8,333,4,3608,65535,59,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56061-6,151.101.1.140,443,10.42.0.151,56061,6,13-06-2017 05:25,12594,3,1,289,0,258,0,96.33333333,140.8628174,0,0,0,0,22947.43529,317.6115611,4198,5733.071428,10732,10,12594,6297,8891.160667,12584,10,0,0,0,0,0,1,0,0,0,96,20,238.2086708,79.40289027,0,258,109.4,136.241697,18561.8,0,1,0,0,1,0,0,0,0,136.75,96.33333333,0,96,0,0,0,0,0,0,3,289,1,0,59,0,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-64.95.32.12-39343-443-6,10.42.0.151,39343,64.95.32.12,443,6,13-06-2017 05:25,574753,8,10,739,8405,404,0,92.375,148.5683465,1460,0,840.5,683.6463104,15909.44284,31.31780086,33809,47418.16083,127546,9,478197,68313.85714,89947.91062,222893,17,480029,53336.55556,84963.07184,223666,9,0,0,0,0,180,212,13.91902261,17.39877826,0,1460,481.2631579,627.7320591,394047.538,0,0,0,1,0,0,0,0,1,508,92.375,840.5,180,0,0,0,0,0,0,8,739,10,8405,65535,131,3,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-64.95.32.12-39343-443-6,10.42.0.151,39343,64.95.32.12,443,6,13-06-2017 05:25,3173,3,0,0,0,0,0,0,0,0,0,0,0,0,945.4774661,1586.5,1867.469009,2907,266,3173,1586.5,1867.469009,2907,266,0,0,0,0,0,0,0,0,0,60,0,945.4774661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1552,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56040-6,10.42.0.151,56040,151.101.1.140,443,6,13-06-2017 05:25,10136941,6,3,568,154,517,0,94.66666667,207.9035033,154,0,51.33333333,88.91194146,71.22464262,0.887841806,1267117.625,3546876.519,1.00E+07,382,1.01E+07,2027388.2,4511205.665,1.01E+07,382,76547,38273.5,27649.99646,57825,18722,0,0,0,0,200,104,0.591894537,0.295947269,0,517,72.2,163.8012346,26830.84444,0,0,0,1,0,0,0,0,0,80.22222222,94.66666667,51.33333333,200,0,0,0,0,0,0,6,568,3,154,65535,59,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56041-6,10.42.0.151,56041,151.101.1.140,443,6,13-06-2017 05:25,10136881,6,3,568,154,517,0,94.66666667,207.9035033,154,0,51.33333333,88.91194146,71.2250642,0.887847061,1267110.125,3546986.302,1.00E+07,48,1.01E+07,2027376.2,4511338.569,1.01E+07,48,76196,38098,27817.58077,57768,18428,0,0,0,0,200,104,0.59189804,0.29594902,0,517,72.2,163.8012346,26830.84444,0,0,0,1,0,0,0,0,0,80.22222222,94.66666667,51.33333333,200,0,0,0,0,0,0,6,568,3,154,65535,59,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56040-6,151.101.1.140,443,10.42.0.151,56040,6,13-06-2017 05:25,24,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,1291666.667,83333.33333,24,0,24,24,24,24,0,24,24,0,0,0,0,0,1,0,0,0,64,0,83333.33333,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,59,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
151.101.1.140-10.42.0.151-443-56041-6,151.101.1.140,443,10.42.0.151,56041,6,13-06-2017 05:25,19,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,1631578.947,105263.1579,19,0,19,19,19,19,0,19,19,0,0,0,0,0,1,0,0,0,64,0,105263.1579,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,59,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-64.95.32.12-39345-443-6,10.42.0.151,39345,64.95.32.12,443,6,13-06-2017 05:25,706701,8,7,977,3807,643,0,122.125,224.6498466,1460,0,543.8571429,649.7980272,6769.482426,21.22538386,50478.64286,51306.96706,113627,6,609596,87085.14286,106348.5908,209407,19,612133,102022.1667,111515.8593,210732,6,0,0,0,0,180,152,11.32020473,9.905179135,0,1460,299,493.022109,243070.8,0,0,0,1,0,0,0,0,0,318.9333333,122.125,543.8571429,180,0,0,0,0,0,0,8,977,7,3807,65535,133,3,20,0,0,0,0,0,0,0,0,ADWARE_EWIND,
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13-06-2017 05:23,80896999,3,0,0,0,0,0,0,0,0,0,0,0,0,0.037084194,4.04E+07,2896363.823,4.25E+07,3.84E+07,8.09E+07,4.04E+07,2896363.823,4.25E+07,3.84E+07,0,0,0,0,0,0,0,0,0,0,0,0.037084194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,4.04E+07,2896363.823,4.25E+07,3.84E+07,ADWARE_EWIND,
172.217.0.237-10.42.0.151-443-33119-6,172.217.0.237,443,10.42.0.151,33119,6,13-06-2017 05:25,32,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,1718750,62500,32,0,32,32,32,32,0,32,32,0,0,0,0,0,1,0,0,0,64,0,62500,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.237-10.42.0.151-443-33119-6,172.217.0.237,443,10.42.0.151,33119,6,13-06-2017 05:25,61293,1,3,0,0,0,0,0,0,0,0,0,0,0,65.26030705,20431,34549.70929,60323,93,0,0,0,0,0,970,485,554.3717165,877,93,0,0,0,0,32,108,16.31507676,48.94523029,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,349,1546,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.227-10.42.0.151-443-56694-6,172.217.0.227,443,10.42.0.151,56694,6,13-06-2017 05:25,29,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,1896551.724,68965.51724,29,0,29,29,29,29,0,29,29,0,0,0,0,0,1,0,0,0,64,0,68965.51724,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.227-10.42.0.151-443-56694-6,172.217.0.227,443,10.42.0.151,56694,6,13-06-2017 05:25,57653,1,2,0,0,0,0,0,0,0,0,0,0,0,52.03545349,28826.5,40590.05056,57528,125,0,0,0,0,0,125,125,0,125,125,0,0,0,0,32,76,17.34515116,34.69030233,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,349,3053,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.1.164-10.42.0.151-443-36950-6,172.217.1.164,443,10.42.0.151,36950,6,13-06-2017 05:25,29,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,1896551.724,68965.51724,29,0,29,29,29,29,0,29,29,0,0,0,0,0,1,0,0,0,64,0,68965.51724,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.1.164-10.42.0.151-443-36950-6,172.217.1.164,443,10.42.0.151,36950,6,13-06-2017 05:25,26038,1,3,0,0,0,0,0,0,0,0,0,0,0,153.6216299,8679.333333,13811.39009,24615,168,0,0,0,0,0,1423,711.5,768.6250711,1255,168,0,0,0,0,32,108,38.40540748,115.2162224,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,349,1546,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.238-10.42.0.151-443-45900-6,172.217.0.238,443,10.42.0.151,45900,6,13-06-2017 05:25,48,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,1145833.333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,1,0,0,0,64,0,41666.66667,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.238-10.42.0.151-443-45900-6,172.217.0.238,443,10.42.0.151,45900,6,13-06-2017 05:25,37317,1,3,0,0,0,0,0,0,0,0,0,0,0,107.1897527,12439,8827.8396,17687,2247,0,0,0,0,0,19934,9967,10917.7287,17687,2247,0,0,0,0,32,108,26.79743816,80.39231449,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,340,1502,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.232-10.42.0.151-443-51343-6,10.42.0.151,51343,172.217.0.232,443,6,13-06-2017 05:23,244639,10,8,1508,5267,1248,0,150.8,389.8643069,1418,0,658.375,578.7572739,27693.86729,73.57780239,14390.52941,16329.88885,49373,17,244639,27182.11111,31454.66387,80152,116,189341,27048.71429,25945.06142,54933,17,0,0,0,0,340,264,40.87655689,32.70124551,0,1418,356.5789474,526.6198625,277328.4795,0,0,0,1,0,0,0,0,0,376.3888889,150.8,658.375,340,0,0,0,0,0,0,10,1508,8,5267,65535,362,3,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
217.69.133.211-10.42.0.151-443-55374-6,10.42.0.151,55374,217.69.133.211,443,6,13-06-2017 05:24,61017735,11,9,1448,4301,488,0,131.6363636,195.4785271,1448,0,477.8888889,584.2504695,94.21850877,0.327773556,3211459.737,1.37E+07,5.99E+07,30,1080155,108015.5,102591.7123,257572,224,6.09E+07,7608176.125,2.12E+07,6.00E+07,30,0,0,0,0,360,296,0.180275456,0.1474981,0,1448,273.7619048,435.0321718,189252.9905,0,0,0,1,0,0,0,0,0,287.45,131.6363636,477.8888889,360,0,0,0,0,0,0,11,1448,9,4301,65535,13980,4,32,1080155,0,1080155,1080155,5.99E+07,0,5.99E+07,5.99E+07,ADWARE_EWIND,
172.217.3.106-10.42.0.151-443-40367-6,172.217.3.106,443,10.42.0.151,40367,6,13-06-2017 05:25,28,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,1964285.714,71428.57143,28,0,28,28,28,28,0,28,28,0,0,0,0,0,1,0,0,0,64,0,71428.57143,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.3.106-10.42.0.151-443-40367-6,10.42.0.151,40367,172.217.3.106,443,6,13-06-2017 05:25,3629,2,0,0,0,0,0,0,0,0,0,0,0,0,551.1160099,3629,0,3629,3629,3629,3629,0,3629,3629,0,0,0,0,0,0,0,0,0,64,0,551.1160099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-91.190.218.64-60775-12350-6,10.42.0.151,60775,91.190.218.64,12350,6,13-06-2017 05:23,60278732,4,2,10,10,5,0,2.5,2.886751346,5,5,5,0,0.331791983,0.099537595,1.21E+07,2.68E+07,5.99E+07,38982,6.03E+07,2.01E+07,3.45E+07,5.99E+07,137011,6.01E+07,6.01E+07,0,6.01E+07,6.01E+07,1,0,0,0,128,64,0.066358397,0.033179198,0,5,3.571428571,2.439750182,5.952380952,0,1,0,0,1,0,0,0,0,4.166666667,2.5,5,128,0,0,0,0,0,0,4,10,2,10,1386,9,1,32,137011,0,137011,137011,5.99E+07,0,5.99E+07,5.99E+07,ADWARE_EWIND,
169.47.5.207-10.42.0.151-443-60571-6,169.47.5.207,443,10.42.0.151,60571,6,13-06-2017 05:23,65456522,7,8,395,611,339,0,56.42857143,126.3379821,520,0,76.375,180.1792262,15.36898034,0.229159747,4675465.857,1.70E+07,6.39E+07,14640,6.54E+07,1.09E+07,2.60E+07,6.40E+07,87049,6.54E+07,9347748.571,2.41E+07,6.40E+07,86057,1,0,0,0,224,256,0.106941215,0.122218532,0,520,84.0625,162.0351685,26255.39583,0,1,0,0,1,0,0,0,1,89.66666667,56.42857143,76.375,224,0,0,0,0,0,0,7,395,8,611,514,1508,1,32,504238,0,504238,504238,6.39E+07,0,6.39E+07,6.39E+07,ADWARE_EWIND,
217.69.133.211-10.42.0.151-443-55374-6,10.42.0.151,55374,217.69.133.211,443,6,13-06-2017 05:25,32104842,3,0,0,0,0,0,0,0,0,0,0,0,0,0.093443849,1.61E+07,2.26E+07,3.21E+07,42252,3.21E+07,1.61E+07,2.26E+07,3.21E+07,42252,0,0,0,0,0,0,0,0,0,96,0,0.093443849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1550,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
183.79.249.124-10.42.0.151-443-55332-6,10.42.0.151,55332,183.79.249.124,443,6,13-06-2017 05:26,551861,9,6,327,4878,201,0,36.33333333,74.49496627,1448,0,813,675.1470951,9431.722843,27.18075747,39418.64286,66289.74852,182724,5,551861,68982.625,90626.90047,205863,5,211720,42344,92790.36721,208323,8,0,0,0,0,296,200,16.30845448,10.87230299,0,1448,325.3125,554.2536987,307197.1625,0,0,0,1,0,0,0,0,0,347,36.33333333,813,296,0,0,0,0,0,0,9,327,6,4878,65535,32,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
183.79.249.124-10.42.0.151-443-55332-6,183.79.249.124,443,10.42.0.151,55332,6,13-06-2017 05:26,99241,4,3,366,0,274,0,91.5,123.6271276,0,0,0,0,3687.991858,70.53536341,16540.16667,31936.89224,80013,37,99241,33080.33333,57173.85257,99099,37,675,337.5,53.03300859,375,300,1,0,0,0,128,60,40.30592195,30.22944146,0,274,80,121.4295798,14745.14286,0,1,0,0,1,0,0,0,0,91.42857143,91.5,0,128,0,0,0,0,0,0,4,366,3,0,32,0,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.99-10.42.0.151-443-34470-6,172.217.2.99,443,10.42.0.151,34470,6,13-06-2017 05:26,19,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,2894736.842,105263.1579,19,0,19,19,19,19,0,19,19,0,0,0,0,0,1,0,0,0,64,0,105263.1579,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.2.99-10.42.0.151-443-34470-6,10.42.0.151,34470,172.217.2.99,443,6,13-06-2017 05:26,2143,2,0,0,0,0,0,0,0,0,0,0,0,0,933.2711153,2143,0,2143,2143,2143,2143,0,2143,2143,0,0,0,0,0,0,0,0,0,64,0,933.2711153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1502,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.3.106-10.42.0.151-443-40380-6,172.217.3.106,443,10.42.0.151,40380,6,13-06-2017 05:26,32,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,1718750,62500,32,0,32,32,32,32,0,32,32,0,0,0,0,0,1,0,0,0,64,0,62500,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.3.106-10.42.0.151-443-40380-6,10.42.0.151,40380,172.217.3.106,443,6,13-06-2017 05:26,299,2,0,0,0,0,0,0,0,0,0,0,0,0,6688.963211,299,0,299,299,299,299,0,299,299,0,0,0,0,0,0,0,0,0,64,0,6688.963211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1502,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-74.125.70.101-43697-443-6,74.125.70.101,443,10.42.0.151,43697,6,13-06-2017 05:26,14,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,3928571.429,142857.1429,14,0,14,14,14,14,0,14,14,0,0,0,0,0,1,0,0,0,64,0,142857.1429,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-74.125.70.101-43697-443-6,10.42.0.151,43697,74.125.70.101,443,6,13-06-2017 05:26,1021,2,0,0,0,0,0,0,0,0,0,0,0,0,1958.863859,1021,0,1021,1021,1021,1021,0,1021,1021,0,0,0,0,0,0,0,0,0,64,0,1958.863859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1502,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
172.217.0.237-10.42.0.151-443-33142-6,172.217.0.237,443,10.42.0.151,33142,6,13-06-2017 05:26,209,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,263157.8947,9569.37799,209,0,209,209,209,209,0,209,209,0,0,0,0,0,1,0,0,0,64,0,9569.37799,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,362,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
183.79.249.124-10.42.0.151-443-55339-6,10.42.0.151,55339,183.79.249.124,443,6,13-06-2017 05:26,569395,9,6,329,4878,203,0,36.55555556,75.04850284,1448,0,813,675.1470951,9144.794036,26.34375082,40671.07143,62806.5016,175494,41,569395,71174.375,83759.58391,215357,41,256136,51227.2,112914.124,253209,146,0,0,0,0,296,200,15.80625049,10.53750033,0,1448,325.4375,554.2240183,307164.2625,0,0,0,1,0,0,0,0,0,347.1333333,36.55555556,813,296,0,0,0,0,0,0,9,329,6,4878,65535,32,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
183.79.249.124-10.42.0.151-443-55339-6,183.79.249.124,443,10.42.0.151,55339,6,13-06-2017 05:26,72885,4,0,366,0,274,0,91.5,123.6271276,0,0,0,0,5021.609385,54.88097688,24295,42049.86455,72850,8,72885,24295,42049.86455,72850,8,0,0,0,0,0,1,0,0,0,128,0,54.88097688,0,0,274,128,134.6254062,18124,0,1,0,0,1,0,0,0,0,160,91.5,0,128,0,0,0,0,0,0,4,366,0,0,32,-1,2,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-31.13.71.1-49753-443-6,10.42.0.151,49753,31.13.71.1,443,6,13-06-2017 05:24,73618901,12,12,1865,1829,855,0,155.4166667,274.4672388,675,0,152.4166667,214.9479676,50.1773315,0.326003237,3200821.783,1.35E+07,6.50E+07,10,8640960,785541.8182,1913202.222,6297720,7721,7.36E+07,6689911.818,1.94E+07,6.50E+07,10,0,0,0,0,392,392,0.163001618,0.163001618,0,855,147.76,238.0196561,56653.35667,0,0,0,1,0,0,0,0,1,153.9166667,155.4166667,152.4166667,392,0,0,0,0,0,0,12,1865,12,1829,65535,134,4,32,1171620,1610673.282,2310538,32702,3.56E+07,4.15E+07,6.50E+07,6297720,ADWARE_EWIND,
10.42.0.151-31.13.71.1-49753-443-6,31.13.71.1,443,10.42.0.151,49753,6,13-06-2017 05:26,96284,2,0,42,0,42,0,21,29.69848481,0,0,0,0,436.2095468,20.77188318,96284,0,96284,96284,96284,96284,0,96284,96284,0,0,0,0,0,0,0,0,0,64,0,20.77188318,0,0,42,14,24.24871131,588,0,0,0,0,1,1,0,0,0,21,21,0,64,0,0,0,0,0,0,2,42,0,0,134,-1,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-31.13.71.1-49753-443-6,10.42.0.151,49753,31.13.71.1,443,6,13-06-2017 05:26,1234,5,0,42,0,42,0,8.4,18.78297101,0,0,0,0,34035.6564,4051.863857,308.5,269.6398833,700,109,1234,308.5,269.6398833,700,109,0,0,0,0,0,0,0,0,0,184,0,4051.863857,0,0,42,7,17.1464282,294,0,0,0,0,1,0,0,0,0,8.4,8.4,0,184,0,0,0,0,0,0,5,42,0,0,1433,-1,1,32,0,0,0,0,0,0,0,0,ADWARE_EWIND,
10.42.0.151-52.22.102.34-53239-443-6,10.42.0.151,53239,52.22.102.34,443,6,13-06-2017 05:25,61647778,11,8,934,3418,599,0,84.90909091,184.133894,1448,0,427.25,640.7314459,70.59459629,0.308202511,3424876.556,1.44E+07,6.09E+07,7,6.16E+07,6164777.8,1.93E+07,6.10E+07,214,6.13E+07,8757620.143,2.30E+07,6.10E+07,7,0,0,0,0,360,264,0.178433033,0.129769478,0,1448,217.6,447.5348149,200287.4105,0,0,0,1,0,0,0,0,0,229.0526316,84.90909091,427.25,360,0,0,0,0,0,0,11,934,8,3418,65535,79,3,32,409464,0,409464,409464,6.09E+07,0,6.09E+07,6.09E+07,ADWARE_EWIND,
10.42.0.151-31.13.71.37-44562-443-6,10.42.0.151,44562,31.13.71.37,443,6,13-06-2017 05:25,65252148,13,11,1851,2080,1082,0,142.3846154,311.2915403,999,0,189.0909091,338.4182189,60.24322755,0.367803984,2837049.913,1.35E+07,6.49E+07,19,316568,26380.66667,28801.34493,89306,219,6.52E+07,6522212.5,2.05E+07,6.50E+07,19,0,0,0,0,424,360,0.199227158,0.168576826,0,1082,157.24,312.7066357,97785.44,0,0,0,1,0,0,0,0,0,163.7916667,142.3846154,189.0909091,424,0,0,0,0,0,0,13,1851,11,2080,65535,131,4,32,316568,0,316568,316568,6.49E+07,0,6.49E+07,6.49E+07,ADWARE_EWIND,
